No,Category,earlier_stim,later_stim,conguency,orientation,instruction,corr_resp,Instruction_stim,early_position,late_position,distance,congruency,Image,Qustion,Response,CorrAns,Path,prac_block.thisRepN,prac_block.thisTrialN,prac_block.thisN,prac_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,break1.thisRepN,break1.thisTrialN,break1.thisN,break1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,break2.thisRepN,break2.thisTrialN,break2.thisN,break2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,break3.thisRepN,break3.thisTrialN,break3.thisN,break3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,intro_1.started,intro_1.stopped,intro_2.started,intro2_resp.started,intro2_resp.keys,intro2_resp.rt,Intro_3.started,intro3_resp.started,intro3_resp.keys,intro3_resp.rt,pracintro.started,pracintro_resp.started,pracintro_resp.keys,pracintro_resp.rt,image.started,early.started,RESP.started,late.started,pracfeedback.started,pracfeedback.stopped,text_4.started,text_4.stopped,text_5.started,baselinerecord.started,intro_5.started,intro5_resp.started,intro5_resp.keys,intro5_resp.rt,main_image_2.started,etRecord.started,main_image_2.stopped,fix.started,fix.stopped,main_early.started,ct_resp.started,main_late.started,ct_resp.keys,ct_resp.corr,ct_resp.rt,intro.started,intro2_resp_2.started,intro2_resp_2.keys,intro2_resp_2.rt,fengjing.started,text.started,fengjing.stopped,text.stopped,key_resp.started,text_2.started,text_3.started,key_resp.keys,key_resp.corr,key_resp.rt,intro_6.started,intro5_resp_2.started,intro5_resp_2.keys,intro5_resp_2.rt,intro_3.started,intro2_resp_3.started,intro2_resp_3.keys,intro2_resp_3.rt,intro_7.started,intro2_resp_5.started,intro2_resp_5.keys,intro2_resp_5.rt,intro_4.started,intro2_resp_4.started,intro2_resp_4.keys,intro2_resp_4.rt,intro_8.started,intro2_resp_6.started,intro2_resp_6.keys,intro2_resp_6.rt,theend.started,theend.stopped,participant,session,date,expName,psychopyVersion,frameRate,
125,Week,星期四,星期一,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.5082218000316,1.00915920000989,970.5072555000079,970.5906001999974,971.3903534000274,971.4904245000216,971.4904245000216,971.4904245000216,right,1,0.9258075999678113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
112,Week,星期二,星期四,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.4447106000152,1.0148356999852695,974.4561678000027,974.5397811000003,975.339111600013,975.4390591999982,975.4390591999982,975.4390591999982,up,1,1.009979500027839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
33,Month,六月,九月 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.4803487000172,1.0145299999858253,978.4882907000137,978.5712999000098,979.3709740000195,979.4710668000043,979.4710668000043,979.4710668000043,down,1,1.225996599998325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
3,Month,三月,六月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.7312593000242,1.013148199999705,981.7372572000022,981.820312099997,982.6201435000403,982.7200871999958,982.7200871999958,982.7200871999958,left,1,0.7766285000252537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
152,Week,星期一,星期二,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.526891400048,1.0156737000215799,984.5362899000174,984.619402100041,985.4191289000446,985.519232599996,985.519232599996,985.519232599996,down,0,0.8660447000293061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
3,Month,三月,四月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.4144470000174,1.0139964999980293,987.418340800039,987.5018742000102,988.3013466999982,988.4015423000092,988.4015423000092,988.4015423000092,left,1,0.7179587000282481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
106,Week,星期三 ,星期四,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.1677674000384,1.0107831999775954,990.1676523000351,990.2509142000345,991.0504825000535,991.1506531000487,991.1506531000487,991.1506531000487,right,1,0.7448329000035301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
56,Month,五月,二月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.9325732000289,1.0103695000289008,992.9334537000395,993.0168213000288,993.8165314000216,993.9164009000524,993.9164009000524,993.9164009000524,down,1,1.0602091000182554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
142,Week,星期六,星期四,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.0121263000183,1.0106983999721706,996.0158515000367,996.098961300042,996.8987055000034,996.9988733000355,996.9988733000355,996.9988733000355,down,1,1.7775488999905065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
1,Month,一月,五月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.8059190000058,1.0109811999718659,999.8144351000083,999.8977745000157,1000.6975302000064,1000.7975624000537,1000.7975624000537,1000.7975624000537,left,1,0.6991713999886997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
41,Month,八月,九月 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.527978099999,1.0113670999999158,1002.530064599996,1002.613520200015,1003.4132045000442,1003.5131854000501,1003.5131854000501,1003.5131854000501,down,1,1.1512536000227556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
22,Month,二月,四月,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.7081182000111,1.01284590002615,1005.7122534000082,1005.7957784000318,1006.5955379000516,1006.6954801999964,1006.6954801999964,1006.6954801999964,up,1,0.8574396999902092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
6,Month,六月,七月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.5830840000417,1.0153212000150234,1009.5943242000067,1009.6778698000126,1010.4775597000262,1010.5774550000206,1010.5774550000206,1010.5774550000206,left,1,1.382415400003083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
138,Week,星期一,星期日,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.9850610000431,1.0156300999806263,1012.9935028000036,1013.0767536000349,1013.8763532000012,1013.976569200051,1013.976569200051,1013.976569200051,right,0,1.5509498000028543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
44,Month,八月,四月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.5668422000017,1.012849799997639,1016.5754499000032,1016.6587214000174,1017.4586154000135,1017.5586011999985,1017.5586011999985,1017.5586011999985,left,1,0.8570995000191033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
79,Month,三月,二月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.4530809000134,0.9993981999577954,1019.4578632000485,1019.5413000000408,1020.341086200031,1020.4411068000481,1020.4411068000481,1020.4411068000481,up,1,1.2078783999895677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
132,Week,星期二,星期一,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.6803201000439,1.0143475999939255,1023.6898730000248,1023.7734130000463,1024.573060100025,1024.6729493000312,1024.6729493000312,1024.6729493000312,left,1,0.7599845999502577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.4472306000534,1029.4546690999996,,,,,,,
