No,Category,earlier_stim,later_stim,conguency,orientation,instruction,corr_resp,Instruction_stim,early_position,late_position,distance,congruency,Image,Qustion,Response,CorrAns,Path,prac_block.thisRepN,prac_block.thisTrialN,prac_block.thisN,prac_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,break1.thisRepN,break1.thisTrialN,break1.thisN,break1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,break2.thisRepN,break2.thisTrialN,break2.thisN,break2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,break3.thisRepN,break3.thisTrialN,break3.thisN,break3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,intro_1.started,intro_1.stopped,intro_2.started,intro2_resp.started,intro2_resp.keys,intro2_resp.rt,Intro_3.started,intro3_resp.started,intro3_resp.keys,intro3_resp.rt,pracintro.started,pracintro_resp.started,pracintro_resp.keys,pracintro_resp.rt,image.started,early.started,RESP.started,late.started,pracfeedback.started,pracfeedback.stopped,image.stopped,text_4.started,text_5.started,text_4.stopped,baselinerecord.started,intro_5.started,intro5_resp.started,intro5_resp.keys,intro5_resp.rt,main_image_2.started,etRecord.started,main_image_2.stopped,fix.started,fix.stopped,main_early.started,ct_resp.started,main_late.started,ct_resp.keys,ct_resp.corr,ct_resp.rt,intro.started,intro2_resp_2.started,intro2_resp_2.keys,intro2_resp_2.rt,fengjing.started,text.started,fengjing.stopped,text.stopped,key_resp.started,text_2.started,text_3.started,key_resp.keys,key_resp.corr,key_resp.rt,intro_6.started,intro5_resp_2.started,intro5_resp_2.keys,intro5_resp_2.rt,intro_3.started,intro2_resp_3.started,intro2_resp_3.keys,intro2_resp_3.rt,intro_7.started,intro2_resp_5.started,intro2_resp_5.keys,intro2_resp_5.rt,intro_4.started,intro2_resp_4.started,intro2_resp_4.keys,intro2_resp_4.rt,intro_8.started,intro2_resp_6.started,intro2_resp_6.keys,intro2_resp_6.rt,theend.started,theend.stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,Month,三月,七月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.9317465005443,1.0107430005446076,1078.9400724004954,1079.0233711004257,1079.823233500123,1079.9231112999842,1079.9231112999842,1079.9231112999842,left,1,0.8309651995077729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
49,Month,六月,五月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.781916799955,1.0110533004626632,1081.7893098006025,1081.8723454000428,1082.6720332000405,1082.7725440002978,1082.7725440002978,1082.7725440002978,right,1,0.9733129004016519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
106,Week,星期三 ,星期四,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.7890170002356,1.010053999722004,1084.7883342998102,1084.871386299841,1085.6711534000933,1085.771320800297,1085.771320800297,1085.771320800297,right,1,1.1343882996588945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
3,Month,三月,六月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.9460391001776,0.9991549998521805,1087.9538924004883,1088.0373402005062,1088.8370051998645,1088.936945900321,1088.936945900321,1088.936945900321,left,1,0.8647359991446137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
15,Month,六月,九月 ,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.8332064002752,1.0131374998018146,1091.83579570055,1091.9192112004384,1092.7190918000415,1092.8188759004697,1092.8188759004697,1092.8188759004697,right,1,2.166086900047958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
48,Month,五月,四月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.0144333001226,1.0099268006160855,1096.017811300233,1096.1009673001245,1096.9008245002478,1097.0008942997083,1097.0008942997083,1097.0008942997083,right,1,1.384575099684298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
29,Month,二月,五月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.4313567001373,1.0106375999748707,1099.4334760997444,1099.5168318003416,1100.3163469005376,1100.4164291005582,1100.4164291005582,1100.4164291005582,down,1,0.9132847003638744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
112,Week,星期二,星期四,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.3576100002974,1.0152306007221341,1103.3653696998954,1103.4487343998626,1104.2485536001623,1104.3484073001891,1104.3484073001891,1104.3484073001891,up,1,1.73245279956609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
111,Week,星期一,星期四,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.1027293996885,0.9991990001872182,1107.1143203005195,1107.1974462000653,1107.9971577003598,1108.0974376006052,1108.0974376006052,1108.0974376006052,up,1,0.7925113001838326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
27,Month,五月,六月,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.9179360000417,1.0154396006837487,1109.929825000465,1110.0132223004475,1110.8128347005695,1110.9129980001599,1110.9129980001599,1110.9129980001599,up,1,0.8477258998900652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
114,Week,星期四,星期六,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.7852183999494,1.0148887000977993,1112.7956483997405,1112.878846500069,1113.6787307998165,1113.778620400466,1113.778620400466,1113.778620400466,up,1,0.8946338994428515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
135,Week,星期日,星期四,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.7089873999357,1.0121100004762411,1115.7114375997335,1115.7947495998815,1116.5944488998502,1116.6946069002151,1116.6946069002151,1116.6946069002151,left,1,1.2185012996196747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
74,Month,六月,四月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.9527535997331,1.0117498999461532,1118.9600729001686,1119.0436415998265,1119.8432612000033,1119.943130900152,1119.943130900152,1119.943130900152,up,1,0.9946339000016451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
74,Month,九月 ,八月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.971578599885,1.0151853002607822,1122.975862200372,1123.0588332004845,1123.8585251998156,1123.9585400000215,1123.9585400000215,1123.9585400000215,down,1,1.0113471997901797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
147,Week,星期五,星期二,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.0067581003532,1.0110066002234817,1126.0077796997502,1126.0914045004174,1126.8909915005788,1126.9910257002339,1126.9910257002339,1126.9910257002339,up,1,1.0906226998195052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
39,Month,六月,三月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.120113399811,1.015361400321126,1130.123333999887,1130.2066195001826,1131.0062082000077,1131.1062954002991,1131.1062954002991,1131.1062954002991,right,1,1.207535699941218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
152,Week,星期一,星期二,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.3527931999415,1.011327899992466,1133.3554691001773,1133.4388632001355,1134.2385128997266,1134.3386834003031,1134.3386834003031,1134.3386834003031,down,0,0.9429275002330542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
138,Week,星期一,星期日,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.312196300365,1.0113885998725891,1136.3210006002337,1136.4045837000012,1137.2043753005564,1137.3043148005381,1137.3043148005381,1137.3043148005381,right,0,1.9932265002280474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.3207697998732,1142.3190903002396,,,,,,,
