No,Category,earlier_stim,later_stim,conguency,orientation,instruction,corr_resp,Instruction_stim,early_position,late_position,distance,congruency,Image,Qustion,Response,CorrAns,Path,prac_block.thisRepN,prac_block.thisTrialN,prac_block.thisN,prac_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,break1.thisRepN,break1.thisTrialN,break1.thisN,break1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,break2.thisRepN,break2.thisTrialN,break2.thisN,break2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,break3.thisRepN,break3.thisTrialN,break3.thisN,break3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,intro_1.started,intro_1.stopped,intro_2.started,intro2_resp.started,intro2_resp.keys,intro2_resp.rt,Intro_3.started,intro3_resp.started,intro3_resp.keys,intro3_resp.rt,pracintro.started,pracintro_resp.started,pracintro_resp.keys,pracintro_resp.rt,image.started,early.started,RESP.started,late.started,pracfeedback.started,pracfeedback.stopped,text_4.started,text_4.stopped,text_5.started,baselinerecord.started,intro_5.started,intro5_resp.started,intro5_resp.keys,intro5_resp.rt,main_image_2.started,etRecord.started,main_image_2.stopped,fix.started,fix.stopped,main_early.started,ct_resp.started,main_late.started,ct_resp.keys,ct_resp.corr,ct_resp.rt,intro.started,intro2_resp_2.started,intro2_resp_2.keys,intro2_resp_2.rt,fengjing.started,text.started,fengjing.stopped,text.stopped,key_resp.started,text_2.started,text_3.started,key_resp.keys,key_resp.corr,key_resp.rt,intro_6.started,intro5_resp_2.started,intro5_resp_2.keys,intro5_resp_2.rt,intro_3.started,intro2_resp_3.started,intro2_resp_3.keys,intro2_resp_3.rt,intro_7.started,intro2_resp_5.started,intro2_resp_5.keys,intro2_resp_5.rt,intro_4.started,intro2_resp_4.started,intro2_resp_4.keys,intro2_resp_4.rt,intro_8.started,intro2_resp_6.started,intro2_resp_6.keys,intro2_resp_6.rt,theend.started,theend.stopped,participant,session,date,expName,psychopyVersion,frameRate,
49,Month,六月,五月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.2537313000066,1.0155725999502465,924.2650509999366,924.3484706999734,925.1480604999233,925.2479977000039,925.2479977000039,925.2479977000039,right,1,1.4127708999440074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
149,Week,星期六,星期四,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.6974752999377,1.011787399998866,927.6972418000223,927.7804498999612,928.5802246000385,928.6803336000303,928.6803336000303,928.6803336000303,up,1,1.5965091000543907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
138,Week,星期一,星期日,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.3054597999435,1.0117889000102878,931.3126748999348,931.3959497000324,932.1957173999399,932.2958221000154,932.2958221000154,932.2958221000154,right,0,1.246730599901639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
73,Month,八月,七月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.5778631999856,1.0097699000034481,934.5784595999867,934.6615828999784,935.4615563999396,935.5615195999853,935.5615195999853,935.5615195999853,down,1,2.483543199952692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
132,Week,星期二,星期一,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.0880158999935,1.012145399930887,939.093520800001,939.1770160000306,939.9764619999332,940.0762754000025,940.0762754000025,940.0762754000025,left,1,2.360559199936688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
74,Month,六月,四月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.4690851999912,1.011701599927619,943.4751870000036,943.5586119999643,944.358412600006,944.4583058999851,944.4583058999851,944.4583058999851,up,1,1.8110521000344306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
27,Month,五月,六月,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.3050861000083,1.0119132000254467,947.307428500033,947.3909180000192,948.1906395999249,948.2904827999882,948.2904827999882,948.2904827999882,up,1,1.922243700013496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
133,Week,星期三 ,星期二,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.2494763999712,1.0156772000482306,951.2561788000166,951.3394443999277,952.1390651999973,952.2389860999538,952.2389860999538,952.2389860999538,left,1,1.1345895000267774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
39,Month,六月,三月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.4168663999299,0.9994637999916449,954.4216799000278,954.504945899942,955.3047940999968,955.4047338999808,955.4047338999808,955.4047338999808,right,1,1.360045599984005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
2,Month,二月,四月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.7966630000155,1.0109455999918282,957.8040043000365,957.8873427000362,958.6871004999848,958.7869708000217,958.7869708000217,958.7869708000217,left,1,0.7073985999450088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
106,Week,星期三 ,星期四,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.5328774999361,1.0139244999736547,961.5359782000305,961.6193616000237,962.4193250000244,962.5191845999798,962.5191845999798,962.5191845999798,right,1,1.1181029999861494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
1,Month,一月,五月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.686289699981,1.0108254000078887,964.6849339000182,964.7683197000297,965.5680253999308,965.6682497999864,965.6682497999864,965.6682497999864,left,1,2.6259857999393716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
35,Month,五月,七月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.3257427000208,1.0142767999786884,970.3330945000052,970.4162886999547,971.2163270999445,971.3162453999976,971.3162453999976,971.3162453999976,down,1,1.329495699959807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
44,Month,八月,四月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.6721001999686,1.014283400028944,974.6816049999325,974.7650642000372,975.5646435000235,975.6647870999295,975.6647870999295,975.6647870999295,left,1,1.3646918000886217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
74,Month,九月 ,八月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0580731999362,1.01525739999488,978.0638343000319,978.1472086999565,978.9469929999905,979.047034899937,979.047034899937,979.047034899937,down,1,2.3595418999902904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
139,Week,星期三 ,星期一,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.438807999948,1.0138442000607029,982.4457276000176,982.5292786000064,983.3288445000071,983.4288720999612,983.4288720999612,983.4288720999612,down,1,2.2169808000326157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
114,Week,星期四,星期六,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.6877640000312,1.0112748000537977,986.694592099986,986.7776506999508,987.5774479999673,987.6775358000305,987.6775358000305,987.6775358000305,up,1,1.7847751999506727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
111,Week,星期一,星期四,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.502105499967,1.012075199978426,990.5098830999341,990.5932084999513,991.3928963999497,991.4928466000129,991.4928466000129,991.4928466000129,up,1,2.040284899994731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
3,Month,三月,七月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.5704048000043,1.011098699993454,994.5750894999364,994.6586039999966,995.4581871000119,995.5582000999711,995.5582000999711,995.5582000999711,left,1,1.0799499000422657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.6587087999796,999.6568350000307,,,,,,,
